��������,��������,¥��ID,¥���ǳ�,¥���Ա�,��������,����ʱ��,ת����,������,������,������ID,�������ǳ�,�������Ա�,��������,����ʱ��,��������
 , , , , , , , , , ,2986596675,我所梦我所期_,m,2022/07/12,17:28:49,对不起这个tag我看成 #真的建议不要随便生吃俺
 , , , , , , , , , ,6044646836,陈闪电-,f,2022/07/12,17:48:13,重点不应该是34度的天气，她买完螃蟹还在外面逛了3、4个小时再吃吗？正常食物这个时间都馊了吧？
https://m.weibo.cn/detail/4791169286144499,2022年的7月 ,1678105910,turbosun,f,2022/07/14,16:27:15,2528,3728,95287, , , , , , 
 , , , , , , , , , ,2913862071,你那么美-俪,f,2022/07/14,16:27:49,哇 小花妹妹好厉害
 , , , , , , , , , ,3853912604,刘亦菲的约克夏,f,2022/07/14,16:27:44,妹妹太厉害了吧 一字马！
 , , , , , , , , , ,2002772833,不要枸杞·,f,2022/07/14,16:27:47,你这一家四口终于出来了[苦澀][苦澀][苦澀]
 , , , , , , , , , ,2684147650,花花tank,f,2022/07/14,16:37:00,好幸福的一家四口看了好多年啦！我送孙俪粉丝一台iPad[奋斗]见者有份[奋斗]我微博参加就可以啦[奋斗]小花妹妹太厉害啦[奋斗]
 , , , , , , , , , ,5409366471,小刘同学aili,f,2022/07/14,16:35:37,1+1=4一起看海的又一年💙
 , , , , , , , , , ,3820519084,信人间自古销魂处_,f,2022/07/14,16:31:06,什么时候拍个剧（超小声）
 , , , , , , , , , ,6006041189,23俪烊烊,f,2022/07/14,16:28:45,妹妹的一字马好酷！！
 , , , , , , , , , ,3828637523,芈俪米粒,f,2022/07/14,16:28:37,你终于营业了，你知道吗？昨天下午我被人骂了，她们说我往楼下滴水，把阳台上晾的衣服都打湿了，只有我知道那不是水，是我趴在阳台上想你流的眼泪👊😭😭
 , , , , , , , , , ,3095791693,吾俪最美1986,f,2022/07/14,16:28:22,一家人就要整整齐齐的@turbosun
 , , , , , , , , , ,6282887996,真li真,f,2022/07/14,16:30:14,姨今年60了，在大润发杀了30多年鱼，我的心本来已经像刀一样冰冷了，但见到你却还是不由自主脸红
 , , , , , , , , , ,2683126007,寄上羽眠,f,2022/07/14,16:33:28,好久不见的一家四口小花妹妹好厉害
 , , , , , , , , , ,6282887996,真li真,f,2022/07/14,16:32:26,姐 自动回复 求求了
 , , , , , , , , , ,5761110872,Janeve_ch,f,2022/07/14,16:31:06,小花妹妹一骑绝尘哈哈哈哈哈哈哈
 , , , , , , , , , ,3820519084,信人间自古销魂处_,f,2022/07/14,16:28:52,一家四口在厦门嘛 祝玩的开心
 , , , , , , , , , ,2855983117,一只涛米俪,f,2022/07/14,16:28:02,好开心啊！！
 , , , , , , , , , ,5473630590,车粒子cherry,f,2022/07/14,16:33:05,姐姐头发长了
 , , , , , , , , , ,5449615755,Jane的福气在后头,f,2022/07/14,16:41:51,时间真快呀 从前哥哥妹妹还那么小 现在都长大了@turbosun
 , , , , , , , , , ,3820519084,信人间自古销魂处_,f,2022/07/14,16:29:39,妹妹一字马好厉害
 , , , , , , , , , ,5473630590,车粒子cherry,f,2022/07/14,16:35:18,科学家认为直径十公里的陨石便能毁灭上古时期的恐龙，其冲击波能掀翻周围数十公里的地表，掀起数十亿吨物质尘埃，巨量的尘埃将掩埋一切，全球都将陷入寒冷时期。但是有一样东西就连陨石也无法掀翻，连物质尘埃也无法掩埋，在寒冷时期依旧散发灼热。那就是我对姐姐的真心❤️@turbosun 
 , , , , , , , , , ,5449615755,Jane的福气在后头,f,2022/07/14,16:28:27,头发是长长了嘛 看到有一小揪@turbosun
https://m.weibo.cn/detail/4791208399081059,在下凌不疑，又见面了。#星汉灿烂# #暑期嘉年华#  吴磊LEO的微博视频 ,2142058927,吴磊LEO,m,2022/07/14,19:02:41,85740,323380,442113, , , , , , 
 , , , , , , , , , ,6316188453,可乐和hunny_,m,2022/07/14,19:12:38,停四更三 此举 甚蠢！
 , , , , , , , , , ,7186554415,严·炎·盐·言,f,2022/07/14,19:35:48,是真的很卡 你们在古代直播吗
 , , , , , , , , , ,7313040142,·顾磊淮甜·,m,2022/07/14,19:02:56,宝贝(づ￣ ³￣)づ！！！
 , , , , , , , , , ,6554567538,夜色微凉1226,f,2022/07/14,19:03:26,磊磊
 , , , , , , , , , ,5850662560,三石迷磊迷爱吴磊欧巴,f,2022/07/14,19:15:10,磊磊开流量吧
 , , , , , , , , , ,7388906858,2079Q,f,2022/07/14,19:08:43,卡
 , , , , , , , , , ,1951031735,张晓谦ZHaNG,m,2022/07/14,19:16:21,三石哥哥我喜欢你！
 , , , , , , , , , ,6322536772,Jaclyn11,f,2022/07/14,19:02:49,lǐngbūyi我来了我来了我来了！！！
 , , , , , , , , , ,5667775930,Leo-小小小小Q-,f,2022/07/14,19:22:20,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
 , , , , , , , , , ,3891310050,Sixology-GENESIS,f,2022/07/14,19:15:55,用流量
 , , , , , , , , , ,5593417133,时光浅巷_LEO,f,2022/07/14,19:29:30,磊好帅啦
 , , , , , , , , , ,3319818713,你喜欢的样子我都有L,f,2022/07/14,19:04:29,以前喊弟弟 现在喊老公
 , , , , , , , , , ,6784496006,吴颜悦心·蓝莓,f,2022/07/14,19:25:16,口型对不上
 , , , , , , , , , ,1938179207,Nicole阿诗勒隼心,f,2022/07/14,19:21:17,磊磊多拍古装剧，超帅
 , , , , , , , , , ,5255011780,Jtvsfhl,f,2022/07/14,19:51:25,漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉
 , , , , , , , , , ,7314964845,是陈先生的雕Mei-vk,f,2022/07/14,19:41:20,这个好好看
 , , , , , , , , , ,7441679930,直爽的呆萌,f,2022/07/14,19:15:53,人呢
 , , , , , , , , , ,2362355724,细雨绵绵108,f,2022/07/14,19:02:56,来了宝贝
 , , , , , , , , , ,7282533278,蝴蝶遗骨,f,2022/07/14,19:02:50,啊啊啊老公你终于来了
 , , , , , , , , , ,5830701476,stupid_byebye,f,2022/07/14,19:30:12,好胜心
https://m.weibo.cn/detail/4791367208009791,山猫科普 事发江西南昌县，视频由南昌县发布视频号发布，我录屏而来。护士患热射病正在抢救。视频中，南昌县人民医院护士谢春华，穿着防护服在38℃的天气下重度中暑，就是热射病。视频中，她躺在抢救室的病床上，四肢不停地抽搐。这是癫痫发作症状，说明她的脑部已经受到了热损伤。我们要知道热射病病人，即使能够抢救回来，病人的脑损伤也是不可逆的。赞美护士辛苦有用吗？如果讲科学，本来可以不用这么辛苦啊！无谓牺牲有用吗？那是一条鲜活的人命啊！脑损伤不可逆！她这么年轻，她以后的生活怎么办？为什么不让他们脱了那些，在户外工作时，对防护新冠病毒毫无意义的白衣服或蓝衣服呢？还需要多少人因热射病逝去，这毫无防护意义的着装政策才会有所改变啊？（为什么在夏天，太阳下高温户外，穿着防护服没有意义，请详细见本人同名公中号文章！）真的抱歉，我连续四天就这个问题刷屏。因为担忧户外疫情防控人员会因不正确的着装而患热射病，他们会死的！这几天我真的因此睡不着啊！如果有关方面不能就此事做个改变，就算我永远闭嘴了，号也夹了，也死不瞑目啊。 白衣山猫的微博视频,2423757750,白衣山猫,m,2022/07/15,05:33:43,37394,4851,133146, , , , , , 
 , , , , , , , , , ,2359866327,波斯猫80,m,2022/07/15,08:37:16,向山猫提一个建议，能否不公开受伤护士的真实姓名？可以使用代称或者化名啊
 , , , , , , , , , ,3054114113,焱之翱者Listening,m,2022/07/15,09:02:03,天天宣传医护人员在太阳下测核酸，躺在地上休息啥的，还以为多光荣的事，那其实是后勤保障部门的无能和失职，反倒是不以为耻反以为荣。
 , , , , , , , , , ,6328237088,终于知道怎么改名,f,2022/07/15,06:41:06,我们这里都是在有空调的小屋子采核酸的，早在很多个月前就准备好了，所以不理解，怎么还会有让采核酸的人员在没有空调的地方工作，人性都没有了。
 , , , , , , , , , ,1927344961,苦逼的Dr,m,2022/07/15,05:55:35,这个还通过官方号发出来了，我们这采核酸中暑了一律不允许发
 , , , , , , , , , ,1821604757,烟花易冷很冷非常冷,m,2022/07/15,05:43:53,昨天开车听中央台的新闻，好像已经引起重视了，希望以后杜绝这种不科学的事情发生，多听听专业人员的意见。
 , , , , , , , , , ,7122877124,绵绵不爱吃鱼,f,2022/07/15,06:32:43,我们医护真的很苦，大热天的几乎人人不同程度中暑，之前一位同事也是晕倒抽搐，我是因中暑透不过气，一直遗留心慌心跳快的症状，每次去做核酸就就像上战场一样，说不定就得倒下了，下次防护服真不想穿了
 , , , , , , , , , ,2106873684,嘉鱼MM,f,2022/07/15,07:05:45,全国各地超高温。这样下去真的不行的。深圳每日一采。有些地方没有空调，采样人员穿着厚厚的防护服。带着防护帽，密不透风，看着都难受。
 , , , , , , , , , ,1017851077,蒹葭苍苍-上海,m,2022/07/15,05:50:22,先前有“恶意返乡”的，现有恶意防疫的。
 , , , , , , , , , ,7231319478,AWm爆炸庄,f,2022/07/15,06:34:55,政治战胜病毒🦠
 , , , , , , , , , ,7188921871,江宁妹妹,f,2022/07/15,06:08:21,太可怜了，可不可以不要这样啊，我们这确诊都能去看医生，也没传染给医生啊，那天我喉咙发炎去看医生，我还问医生我有没有可能中了，医生只是笑了说：不是没可能。他只穿了白大褂和口罩，防护服都没穿，我还是照样啊嘴巴给他检查喉咙
 , , , , , , , , , ,1962155223,随机漫步的珍妮,f,2022/07/15,07:43:19,有一丁点常识和人性都不会让医护人员在高温下穿防护服！草菅人命
 , , , , , , , , , ,7459177312,小球球-F,f,2022/07/15,09:32:22,没困难也要制造困难
 , , , , , , , , , ,3592746807,大耳猫土土,f,2022/07/15,09:32:32,政策不会改，是因为当官的不会自己穿这个衣服站着
 , , , , , , , , , ,1661946300,果粒有座小森林,f,2022/07/15,07:00:05,我觉得普通核酸检测人员，其实根本没必要穿那个防护服，戴好口罩勤消毒就够了
 , , , , , , , , , ,5992672611,非摄影师关波波,m,2022/07/15,07:26:48,过度防疫，一地鸡毛
 , , , , , , , , , ,3201071934,呵呵云端,f,2022/07/15,07:33:32,非的有血的事实才能警醒吗
 , , , , , , , , , ,2049781361,温暖的婕,f,2022/07/15,07:12:31,应该让医院领导带头穿防护服去采核酸
 , , , , , , , , , ,5352518461,69蜂人31251,m,2022/07/15,07:17:21,我中午出去办事，穿上了雨衣，遮挡阳光。医生护士和工作人员对于现场的环境有第一发言权，但这个真相被所谓的统一步调忽略了，坐在指挥室里的人是感受不到战时临场的残酷。要学会保护自己。有些伤害并非恶意，而来自于无知。
 , , , , , , , , , ,1078991897,木小舟舟,f,2022/07/15,09:05:53,南昌县这个视频有着赞美护士奉献精神的意味，却丝毫没有改善工作环境科学防疫因地制宜的措施。这种视频看起来更讽刺了
 , , , , , , , , , ,3754838230,武汉协和宋医生,m,2022/07/15,06:43:15,Covid-19防控造成的诸多生命财产丢失和Covid-19本身对人民群众的威胁同样值得重视
https://m.weibo.cn/detail/4790068143982272,真没想到啊！！！去年十月给我焦虑的啊“功夫不负有心人，杨迪你是我的神！！！”我也是有证之人啦 （这是删了重发的完美打码版，刚刚我傻了） ,1215862823,杨迪,m,2022/07/11,15:31:43,9084,18998,298261, , , , , , 
 , , , , , , , , , ,1215862823,杨迪,m,2022/07/11,22:32:09,谢谢大家的祝福
 , , , , , , , , , ,3182020494,杨迪宝宝,f,2022/07/12,00:25:09,恭喜恭喜
 , , , , , , , , , ,2183487935,吴莫愁Momo-,f,2022/07/11,19:57:30,哈哈哈哈哈  好高兴呐👍
 , , , , , , , , , ,6444928713,饭圈安利鹅,f,2022/07/11,21:36:36,迪哥最棒👍🏻
 , , , , , , , , , ,2403465541,蒋霆凯,m,2022/07/11,17:30:53,哈哈哈恭喜迪哥
 , , , , , , , , , ,6034762424,DIJIA丨杨迪的选择,m,2022/07/11,15:32:20,恭喜大儿杨迪你是我的神！这是我的台词让让！
 , , , , , , , , , ,1895850877,杨迪全国后援会,f,2022/07/11,15:32:40,主持人杨迪你好👋🏻
 , , , , , , , , , ,3807503995,琪琪姐姐_Jay,f,2022/07/11,15:33:40,难怪迪哥没有被我的长沙普通话的口音带跑 原来已经是主持人杨迪啦
 , , , , , , , , , ,5598760497,陈甸甸甸-,f,2022/07/11,15:33:05,老公好棒妈妈爆哭@杨迪
 , , , , , , , , , ,2144053935,浅井悠佑,m,2022/07/11,15:37:31,
 , , , , , , , , , ,5657810026,夏慕灵萱,f,2022/07/11,15:32:22,哈哈哈哈哈哈哈假装第一次看到恭喜迪哥🎉迪哥好棒
 , , , , , , , , , ,6099602457,玺豹突击队队长,f,2022/07/11,15:33:22,晚了现在全国人民都知道你的身份证号了😂😂😂
 , , , , , , , , , ,2589102852,算北叔,m,2022/07/11,16:01:19,杨迪的八字：庚午，甲申，壬子，壬寅 壬生申月透庚，偏印格，原局壬火当令受生，自坐阳刃，必用甲木食神，庚甲虽相克，但庚金坐午截脚损力，甲木有根受生，用神有辅，手段可见非常，格局贵重。伤官透干，后面越来越好。
 , , , , , , , , , ,5818843399,·不耀担心·,f,2022/07/11,15:32:32,杨迪老师棒棒
 , , , , , , , , , ,5169355486,遛狗法则,f,2022/07/11,15:35:11,被幸福砸傻的男人
 , , , , , , , , , ,6611897568,小新炸土豆,f,2022/07/11,15:32:14,老公老公老公老公！！！啊啊啊啊啊啊啊啊啊啊
 , , , , , , , , , ,7475097601,Violet_半岛微醺·,f,2022/07/11,15:32:38,迪哥我成绩出来了，比我估得分低了点
https://m.weibo.cn/detail/4791500632228000,穷的冒烟的进，给你银行卡打五万，转关就行。 ,1833569404,辛德瑞拉小卖部,f,2022/07/15,14:23:54,224081,48360,46933, , , , , , 
 , , , , , , , , , ,5581785513,微博抽奖平台,m,2022/07/15,14:56:07,奖品名称：现金奖品*1人；抽奖时间：2022-08-10 22:59:00；抽奖规则：抽奖详情
 , , , , , , , , , ,1968127361,吃水果不吃酱-,f,2022/07/15,14:28:29,就是说，为什么每年都觉得比去年还热
 , , , , , , , , , ,5463303565,祖国的花朵向日葵,f,2022/07/15,14:44:19,坚持就是胜利
 , , , , , , , , , ,6071032301,ViyeeMoratorium,m,2022/07/15,14:34:18,虽然每次都不中
 , , , , , , , , , ,7716380169,一定要瘦到九十八斤,f,2022/07/15,14:24:56,听我说谢谢你
 , , , , , , , , , ,1954038477,一颗白旦,m,2022/07/15,14:28:17,谢谢拉姐 中午在公司带薪上厕所=带薪上蒸笼
 , , , , , , , , , ,5475146461,嘉陵江江绿,f,2022/07/15,15:50:45,我不仅穷的冒烟我快烧成灰了
 , , , , , , , , , ,5276780664,屁话编年史,m,2022/07/15,14:53:51,穷人来了
 , , , , , , , , , ,5447093866,INTO1-刘宇最爱的饼饼,f,2022/07/15,18:32:44,抽我吧我中奖了再请100个人喝奶茶🙏🙏🙏
 , , , , , , , , , ,3150547332,我想想明天吃什么_,f,2022/07/15,16:10:43,转的我都累了 老天爷让我中一次 就一次
 , , , , , , , , , ,5051667912,你比昨天快乐吗,f,2022/07/15,15:08:54,主要是热得冒烟，租的房子电费一块钱一度好贵啊
 , , , , , , , , , ,3155921854,-是否与此无关-,f,2022/07/15,16:29:27,我就属于是每隔一段时间间歇性希望自己走狗屎运，然后又认清现实
 , , , , , , , , , ,5119868991,我不是小姑娘,f,2022/07/15,14:41:43,热就算了，关键今天还停电，空调都开不了🙊
 , , , , , , , , , ,2193664261,发小们够用就好,f,2022/07/15,14:42:11,我再来试试
 , , , , , , , , , ,3009764403,涂山烧杯,f,2022/07/15,14:26:59,热死我了🥵
 , , , , , , , , , ,7483451718,费费的2号小跟班,m,2022/07/15,15:04:55,我愿一生荤素搭配换取这一下
 , , , , , , , , , ,3152168324,雅冬1129,f,2022/07/15,16:04:01,穷的都着火了
 , , , , , , , , , ,6537408052,热负荷_,f,2022/07/15,14:56:42,抽我
 , , , , , , , , , ,5932182878,奶油味的憨憨,m,2022/07/15,16:28:23,穷糊了
 , , , , , , , , , ,6233039231,渡边麻有,f,2022/07/15,14:24:36,我又来了
https://m.weibo.cn/detail/4789833681339372,你快乐 于是我快乐生日快乐❤️ ,3511727907,楊丞琳,f,2022/07/11,00:00:02,3337,5534,187002, , , , , , 
 , , , , , , , , , ,1739046981,李荣浩,m,2022/07/11,00:50:45,
 , , , , , , , , , ,5197817512,青春住了琳,f,2022/07/11,00:00:17,点播一首杨丞琳的《以年为单位的爱情》
 , , , , , , , , , ,6882248556,杨丞琳资讯,m,2022/07/11,00:00:21,祝浩哥生日快乐！平安健康，万事顺遂❤️每年的604和711都是吃狗粮吃到饱的日子呀，好甜好甜～😋
 , , , , , , , , , ,1764299302,杨丞琳吧官方微博,f,2022/07/11,00:00:40,愿丞琳的Boy生日快乐🎂你们 都要一直幸福快乐 身体健康 天天开心快乐♥️
 , , , , , , , , , ,1945557107,小彭会发光,m,2022/07/11,00:00:41,真不愧是以年为单位的恋爱
 , , , , , , , , , ,2589102852,算北叔,m,2022/07/11,13:42:40,杨丞琳的八字：庚午，甲申，壬子，壬寅 壬生申月透庚，偏印格，原局壬火当令受生，自坐阳刃，必用甲木食神，庚甲虽相克，但庚金坐午截脚损力，甲木有根受生，用神有辅，手段可见非常，格局贵重。伤官透干，后面越来越好
 , , , , , , , , , ,5690180097,怀玉0-0,f,2022/07/11,00:03:40,！！！ 祝李先生生日快乐 祝你们幸福永远！！！ 我去过同款啊啊啊啊啊  我好激动
 , , , , , , , , , ,5944344001,SIRen静静,f,2022/07/11,00:00:34,㊗️姐夫生日快乐，两个人一直幸福（今天终于等到合照，虽然背影）
 , , , , , , , , , ,7389531204,沉迷这个琳,f,2022/07/11,00:00:27,0点卡点吃狗粮啦 祝姐夫生日快乐🎂
 , , , , , , , , , ,3990207581,双眼皮的琳亲,f,2022/07/11,00:00:15,祝你的男人生日快乐 + 求婚纪念日三周年快乐 你和你的男人要一直幸福下去
 , , , , , , , , , ,3112957597,算冰叔,f,2022/07/11,09:05:10,杨丞琳八字分析。癸水日主，以印当财来看，在年为大财，丙丁财为才华，用才华取财，偏财之地，典型的财多身弱的八字，大运看来丁火透干，一路走财官和食伤大运，都是很好的大运。流年一但给力便扶摇直上，一路食伤财官大运。
 , , , , , , , , , ,7357822669,最爱杨丞琳,f,2022/07/11,00:00:15,祝你的李先生生日快乐～身体健康❤️🌟
 , , , , , , , , , ,2305139962,胖嘟嘟的胖九丶,m,2022/07/11,00:00:11,姐夫生日快乐
 , , , , , , , , , ,1733654745,我是Eaphy妃,f,2022/07/11,00:00:36,生日快乐！我的李老师！你们要幸福！
 , , , , , , , , , ,1824780244,Stareblankly-,f,2022/07/11,00:00:17,姐夫生日快乐🎂
 , , , , , , , , , ,1626407433,Mon阿,m,2022/07/11,00:00:19,姐夫生日快乐
 , , , , , , , , , ,7509850858,丞迷于琳,f,2022/07/11,00:00:29,姐夫生日快乐
 , , , , , , , , , ,2830857365,老挝女婿,m,2022/07/11,00:01:41,夜宵不用吃了，饱了
 , , , , , , , , , ,6763782058,爱神丘比琳_,f,2022/07/11,00:00:31,祝哥生日快乐🎂
 , , , , , , , , , ,6988052531,T-iske,f,2022/07/11,00:01:36,祝你的李先生生日快乐～要开开心心～
https://m.weibo.cn/detail/4791449327504172,和好朋友噗噗再次相遇，一起寻找治愈的香气，愿我们都找到最简单的快乐  @野兽派花店#野兽派熊猫噗噗# ,2172061270,龚俊Simon,m,2022/07/15,11:00:03,"""100万+""",333776,2063167, , , , , , 
 , , , , , , , , , ,5494357907,火火爱吃炸鸡腿·,f,2022/07/15,11:00:12,🚨前方注意🌋🎇🛰🚸                           🌠这里是M1640号✨星际🌙飞船🛸☄️                ✨✨✨✨📣驾驶指令📣✨✨✨✨              🔭宇宙公主们开得好不好不重要🥺       🦋   俊俊开心最重要✨🌙耶耶你开心吗🐶😼
 , , , , , , , , , ,5494357907,火火爱吃炸鸡腿·,f,2022/07/15,11:00:18,𝟝▫️▫️🔴▫️▫️🔵▫️▫️▫️▫️▫️我ྀི 𝟙▫️🔴🔴🔴🔵🔵🔵▫️▫️▫️▫️们ྀི 𝟙▫️🔴🔴🔴🔵🔵🔵▫️▫️▫️▫️一ྀི 𝟚▫️▫️🔴🔴🔵🔵▫️▫️▫️▫️▫️直ྀི 𝟡▫️▫️▫️🔴🔵▫️▫️▫️▫️▫️▫️在ྀ
 , , , , , , , , , ,1997947465,清醒梦Ann,f,2022/07/15,11:00:20,好帅哦🥺
 , , , , , , , , , ,7758409593,我已经没有梗啦,f,2022/07/15,11:00:42,耶耶要注意防暑呀，多喝水多喝水多喝水！
 , , , , , , , , , ,1765114667,-南在北方,f,2022/07/15,11:00:08,今晚看直播
 , , , , , , , , , ,2275344610,据说我叫二万,f,2022/07/15,11:01:57,快乐！
 , , , , , , , , , ,6593997003,废话_加甜加辣,f,2022/07/15,11:00:37,好耶
 , , , , , , , , , ,7585514851,发光太阳俊俊,f,2022/07/15,11:02:38,老公崽崽宝贝俊俊亲亲
 , , , , , , , , , ,1918088523,邵小帅的美妆手账,f,2022/07/15,11:03:16,龚俊
 , , , , , , , , , ,7272290444,与龚俊热恋中,f,2022/07/15,11:02:57,俊味仙来啦🍄噗噗俊俊贴贴～
 , , , , , , , , , ,6428748311,西瓜雪糕冰阔落_,m,2022/07/15,11:01:39,爱你哟老公～勇敢耶耶，不怕困难🍄
 , , , , , , , , , ,6199649377,小小菇奶奶,f,2022/07/15,11:02:01,#野兽派代言人龚俊# 龚俊好帅@龚俊Simon
 , , , , , , , , , ,1957413567,李笑笑Jade,f,2022/07/15,11:01:02,来啦来啦！！！
 , , , , , , , , , ,6076954833,·龚喜发大财·,f,2022/07/15,11:00:32,我来啦
 , , , , , , , , , ,1632627535,神仙睫毛精sally,f,2022/07/15,11:02:58,太棒啦
 , , , , , , , , , ,7530720062,-一枕清梦-,f,2022/07/15,11:00:37,老公
 , , , , , , , , , ,1112064032,喜欢小俊宝,f,2022/07/15,11:01:14,老公
 , , , , , , , , , ,6088411805,柏酒浮春-,f,2022/07/15,11:03:32,俊味仙来啦
 , , , , , , , , , ,5693995332,起名字很让人头大,m,2022/07/15,11:00:08,老公！来啦！
 , , , , , , , , , ,3923972758,-永远的大白牙-,f,2022/07/15,11:00:08,老公晚上见！
https://m.weibo.cn/detail/4790879782439875,【#泰国性犯罪者可化学阉割换减刑#】一个小调查，你们支持对性犯罪者实施化学阉割吗？评论区留下你的看法  网页链接 ,1323527941,Vista看天下,m,2022/07/13,21:16:53,146,93,111763, , , , , , 
 , , , , , , , , , ,2674368371,aDizzyCommander,f,2022/07/13,21:18:07,我甚至觉得应该物理阉割
 , , , , , , , , , ,6885844610,月曦浅灼,m,2022/07/13,21:39:02,为什么要减刑，应该在现有刑罚上增加化学阉割
 , , , , , , , , , ,7406250940,我在烟云深处等你,f,2022/07/13,21:40:43,不赞成的估计都是男性
 , , , , , , , , , ,5876473764,Seriously4,m,2022/07/13,21:20:53,但是我怀疑被化学阉割的人会出于生理焦虑而增大再次犯罪的可能性
 , , , , , , , , , ,6186166931,谜拟Q转正了吗,m,2022/07/13,21:19:09,让他们破物防吧
 , , , , , , , , , ,2013018291,_你在神以西,f,2022/07/13,22:27:31,还有1500个人不同意哎
 , , , , , , , , , ,6400928907,曲径红叶,m,2022/07/13,22:02:05,没收作案工具正常啊
 , , , , , , , , , ,1619787425,坚持锻炼身体放松心情,m,2022/07/13,21:18:45,物理阉割换减刑，我同意。
 , , , , , , , , , ,3820903743,猫小喵5号,m,2022/07/14,08:02:07,就地枪决
 , , , , , , , , , ,1866312761,子夜时分鬼唱歌,m,2022/07/13,21:19:23,请务必大力推广
 , , , , , , , , , ,1608594897,雾林魅影,m,2022/07/14,07:40:15,做完了是没有性欲还是没有生育能力呢？如果是前者，还能起到作用。如果是后者就没啥用。不过其实就算是前者，人的心理也容易发生扭曲，很大程度上会提升再次犯罪的可能性。根本解决方式还是得从心理学的角度进行治疗，以及劳动改造
 , , , , , , , , , ,2835600203,罗蓓1012,f,2022/07/14,00:02:24,化学阉割怎么阉。化学阉割和物理阉割的区别是什么。能不能保证以后犯不了罪，没有工具了，其他行为也不能有那种
 , , , , , , , , , ,2097095307,红鲤鱼与绿鲤鱼与驴啊啊啊,m,2022/07/13,21:31:50,不支持，因为现在只能男的强奸，不能女的强奸，太吃亏了
 , , , , , , , , , ,2167445994,幽蓝-_-z,f,2022/07/14,12:03:56,化学不是可恢复么？那可不行啊
 , , , , , , , , , ,1252931333,施工图修改最最最最最终版,f,2022/07/13,23:54:32,化学后，他心里就不想吗？他不会更变态的犯罪吗？
 , , , , , , , , , ,7085332086,杨锐光的微博,m,2022/07/13,23:33:46,推广
 , , , , , , , , , ,5983085983,压索小清新,m,2022/07/13,23:15:23,非男性没有发言权
 , , , , , , , , , ,2460759701,hi卓灏,f,2022/07/13,23:12:10,化学阉割其实也可以，比起物理这种短痛，用用什么浓硫酸啊让他长痛也是很好的选择
 , , , , , , , , , ,7747876046,慎行s_,f,2022/07/13,22:58:59,可能会有反效果，就怕会变本加厉
 , , , , , , , , , ,1688147372,小袋鼠躲猫猫,f,2022/07/13,22:04:07,建议引进并且强制执行
https://m.weibo.cn/detail/4791424790299131,【#女孩婚后被老公喂胖至300多斤#】 坐车压爆轮胎，睡觉压塌床板！90后浙江女孩结婚10年，体重胖至300多斤，平时走路要人扶，睡觉姿势摆不正，连上厕所都要别人帮忙。节食、运动、针灸、火疗，各种减肥方法都试过，但都以失败告终。 #超级肥胖症该怎么减肥#？  39健康网的微博视频 ,1648953020,39健康网,m,2022/07/15,09:22:33,4189,16703,296575, , , , , , 
 , , , , , , , , , ,1403383572,向往猫的生活333,m,2022/07/15,09:50:00,#女孩婚后被老公喂胖至300多斤# 会一直报道么，真想看他瘦下来
 , , , , , , , , , ,1147938162,失眠飞行症患者,f,2022/07/15,10:59:52,感觉她胖了以后老公的眼神还是很爱她的，这才是真爱吧，不管胖瘦生病与否。（当然不是说提倡这样，而是说能看出老公对她确实是真爱）
 , , , , , , , , , ,2090584637,W野云孤飞,m,2022/07/15,09:36:03,300多斤。。。这是我无法想象的体重
 , , , , , , , , , ,2204123923,晓江医生,m,2022/07/15,10:56:56,花花的手术是我跟吴主任一起完成的，还记得手术完成的那一刻吴主任长舒了一口气，上一次这么紧张还是当年上CCTV采访报道的时候。
 , , , , , , , , , ,2480158715,Tatjana78,f,2022/07/15,09:36:40,#女孩婚后被老公喂胖至300多斤# 还是要控制幸福胖鸭
 , , , , , , , , , ,5523429749,复杂菲利克斯,m,2022/07/15,10:09:55,无语，这真的是爱吗，难以理解
 , , , , , , , , , ,5443613464,哈哈哈哈哈快笑岔气,f,2022/07/15,10:53:14,什么仇什么怨
 , , , , , , , , , ,3442838932,Kant安妮,f,2022/07/15,10:50:45,我觉得吧 我不是阴谋论 真的 但是事实胜于雄辩
 , , , , , , , , , ,2567256823,一分钟度过一生,f,2022/07/15,11:03:47,羡慕女孩心态这么好我去年胖了好多特别焦虑，今年夏天还没到就每天跑步拿个瘦身仪刷腿和肚子瘦下来了才停止，如果我胖成这样我真的会很难受多少吃的也不管用。。
 , , , , , , , , , ,1177610385,花生溏,f,2022/07/15,12:29:50,这个就是真爱吗？看着亲人一点点变的更糟糕还是自己亲手做的就感觉很诡异我宁愿不要这样的爱，我本身是一个很要强的女孩，暑假前因为要去拍全家福，我提前一个月每天喝酸奶就成功瘦下来30多，现在很多工作对女生的身材要求都很苛刻的，说难听点不就是害了女生一辈子嘛
